|Indent|Reference|Text|Document|Page|Heading|full_reference|word_count|chapter_no|chapter_heading|part_no|part_heading|condition_no|condition_heading
769|2|(b)|non-compliance with section 22, 54, 69, 70, 71 or 72; or|||False|73.(b)|11|10|ENFORCEMENT||||
770|2|(c)|a breach of the provisions of a code of conduct issued in terms of section 60.|||False|73.(c)|16|10|ENFORCEMENT||||
771|0|74.|Complaints|||True|74.|1|10|ENFORCEMENT||||
772|1|(1)|Any person may submit a complaint to the Regulator in the prescribed manner and form alleging interference with the protection of the personal information of a data subject.|||False|74.(1)|28|10|ENFORCEMENT||||
773|1|(2)|A responsible party or data subject may, in terms of section 63(3), submit a complaint to the Regulator in the prescribed manner and form if he, she or it is aggrieved by the determination of an adjudicator.|||False|74.(2)|37|10|ENFORCEMENT||||
774|0|75.|Mode of complaints to Regulator|||True|75.|5|10|ENFORCEMENT||||
775|1|(1)|A complaint to the Regulator must be made in writing.|||False|75.(1)|10|10|ENFORCEMENT||||
776|1|(2)|The Regulator must give such reasonable assistance as is necessary in the circumstances to enable a person, who wishes to make a complaint to the Regulator, to put the complaint in writing.|||False|75.(2)|32|10|ENFORCEMENT||||
777|0|76.|Action on receipt of complaint|||True|76.|5|10|ENFORCEMENT||||
778|1|(1)|On receiving a complaint in terms of section 74, the Regulator may—|||False|76.(1)|12|10|ENFORCEMENT||||
779|2|(a)|conduct a pre-investigation as referred to in section 79;|||False|76.(1)(a)|9|10|ENFORCEMENT||||
780|2|(b)|act, at any time during the investigation and where appropriate, as conciliator in relation to any interference with the protection of the personal information of a data subject in the prescribed manner;|||False|76.(1)(b)|32|10|ENFORCEMENT||||
781|2|(c)|decide, in accordance with section 77, to take no action on the complaint or, as the case may be, require no further action in respect of the complaint;|||False|76.(1)(c)|28|10|ENFORCEMENT||||
782|2|(d)|conduct a full investigation of the complaint;|||False|76.(1)(d)|7|10|ENFORCEMENT||||
783|2|(e)|refer the complaint, in terms of section 92, to the Enforcement Committee; or|||False|76.(1)(e)|13|10|ENFORCEMENT||||
784|2|(f)|take such further action as is contemplated by this Chapter.|||False|76.(1)(f)|10|10|ENFORCEMENT||||
785|1|(2)|The Regulator must, as soon as is reasonably practicable, advise the complainant and the responsible party to whom the complaint relates of the course of action that the Regulator proposes to adopt under subsection (1).|||False|76.(2)|35|10|ENFORCEMENT||||
786|1|(3)|The Regulator may, on its own initiative, commence an investigation into the interference with the protection of the personal information of a data subject as referred to in section 73.|||False|76.(3)|30|10|ENFORCEMENT||||
787|0|77.|Regulator may decide to take no action on complaint|||True|77.|9|10|ENFORCEMENT||||
788|1|(1)|The Regulator, after investigating a complaint received in terms of section 73, may decide to take no action or, as the case may be, require no further action in respect of the complaint if, in the Regulator’s opinion—|||False|77.(1)|38|10|ENFORCEMENT||||
789|2|(a)|the length of time that has elapsed between the date when the subject matter of the complaint arose and the date when the complaint was made is such that an investigation of the complaint is no longer practicable or desirable;|||False|77.(1)(a)|40|10|ENFORCEMENT||||
790|2|(b)|the subject matter of the complaint is trivial;|||False|77.(1)(b)|8|10|ENFORCEMENT||||
791|2|(c)|the complaint is frivolous or vexatious or is not made in good faith;|||False|77.(1)(c)|13|10|ENFORCEMENT||||
792|2|(d)|the complainant does not desire that action be taken or, as the case may be, continued;|||False|77.(1)(d)|16|10|ENFORCEMENT||||
793|2|(e)|the complainant does not have a sufficient personal interest in the subject matter of the complaint; or|||False|77.(1)(e)|17|10|ENFORCEMENT||||
794|2|(f)|in cases where the complaint relates to a matter in respect of which a code of conduct is in force and the code of conduct makes provision for a complaints procedure, the complainant has failed to pursue, or to pursue fully, an avenue of redress available under that complaints procedure that it would be reasonable for the complainant to pursue.|||False|77.(1)(f)|60|10|ENFORCEMENT||||
795|1|(2)|Notwithstanding anything in subsection (1), the Regulator may in its discretion decide not to take any further action on a complaint if, in the course of the investigation of the complaint, it appears to the Regulator that, having regard to all the circumstances of the case, any further action is unnecessary or inappropriate.|||False|77.(2)|53|10|ENFORCEMENT||||
796|1|(3)|In any case where the Regulator decides to take no action, or no further action, on a complaint, the Regulator must inform the complainant of that decision and the reasons for it.|||False|77.(3)|32|10|ENFORCEMENT||||
797|0|78.|Referral of complaint to regulatory body|||True|78.|6|10|ENFORCEMENT||||
798|1|(1)|If, on receiving a complaint in terms of section 74, the Regulator considers that the complaint relates, in whole or in part, to a matter that is more properly within the jurisdiction of another regulatory body established in terms of any law, the Regulator must forthwith determine whether the complaint should be dealt with, in whole or in part, under this Act after consultation with the body concerned.|||False|78.(1)|68|10|ENFORCEMENT||||
799|1|(2)|If the Regulator determines that the complaint should be dealt with by another body, the Regulator must forthwith refer the complaint to that body to be dealt with accordingly and must notify the complainant of the referral.|||False|78.(2)|37|10|ENFORCEMENT||||
800|0|79.|Pre-investigation proceedings of Regulator|||True|79.|4|10|ENFORCEMENT||||
801|0||Before proceeding to investigate any matter in terms of this Chapter, the Regulator must, in the prescribed manner, inform—|||False|79.|19|10|ENFORCEMENT||||
802|2|(a)|the complainant, the data subject to whom the investigation relates (if not the complainant) and any person alleged to be aggrieved (if not the complainant), of the Regulator’s intention to conduct the investigation; and|||False|79.(a)|34|10|ENFORCEMENT||||
803|2|(b)|the responsible party to whom the investigation relates of the—|||False|79.(b)|10|10|ENFORCEMENT||||
804|3|(i)|details of the complaint or, as the case may be, the subject matter of the investigation; and|||False|79.(b)(i)|17|10|ENFORCEMENT||||
805|3|(ii)|right of that responsible party to submit to the Regulator, within a reasonable period, a written response in relation to the complaint or, as the case may be, the subject-matter of the investigation.|||False|79.(b)(ii)|33|10|ENFORCEMENT||||
806|0|80.|Settlement of complaints|||True|80.|3|10|ENFORCEMENT||||
807|0||If it appears from a complaint, or any written response made in relation to a complaint under section 79(b)(ii), that it may be possible to secure—|||False|80.|26|10|ENFORCEMENT||||
808|2|(a)|a settlement between any of the parties concerned; and|||False|80.(a)|9|10|ENFORCEMENT||||
809|2|(b)|if appropriate, a satisfactory assurance against the repetition of any action that is the subject matter of the complaint or the doing of further actions of a similar kind by the person concerned, the Regulator may, without investigating the complaint or, as the case may be, investigating the complaint further, in the prescribed manner, use its best endeavours to secure such a settlement and assurance.|||False|80.(b)|65|10|ENFORCEMENT||||
810|0|81.|Investigation proceedings of Regulator|||True|81.|4|10|ENFORCEMENT||||
811|0||For the purposes of the investigation of a complaint the Regulator may—|||False|81.|12|10|ENFORCEMENT||||
812|2|(a)|summon and enforce the appearance of persons before the Regulator and compel them to give oral or written evidence on oath and to produce any records and things that the Regulator considers necessary to investigate the complaint, in the same manner and to the same extent as the High Court;|||False|81.(a)|50|10|ENFORCEMENT||||
813|2|(b)|administer oaths;|||False|81.(b)|2|10|ENFORCEMENT||||
814|2|(c)|receive and accept any evidence and other information, whether on oath, by affidavit or otherwise, that the Regulator sees fit, whether or not it is or would be admissible in a court of law;|||False|81.(c)|34|10|ENFORCEMENT||||
815|2|(d)|at any reasonable time, subject to section 81, enter and search any premises occupied by a responsible party;|||False|81.(d)|18|10|ENFORCEMENT||||
816|2|(e)|conduct a private interview with any person in any premises entered under section 84 subject to section 82; and|||False|81.(e)|19|10|ENFORCEMENT||||
817|2|(f)|otherwise carry out in those premises any inquiries that the Regulator sees fit in terms of section 82.|||False|81.(f)|18|10|ENFORCEMENT||||
818|0|82.|Issue of warrants|||True|82.|3|10|ENFORCEMENT||||
819|1|(1)|A judge of the High Court, a regional magistrate or a magistrate, if satisfied by information on oath supplied by the Regulator that there are reasonable grounds for suspecting that—|||False|82.(1)|30|10|ENFORCEMENT||||
820|2|(a)|a responsible party is interfering with the protection of the personal information of a data subject; or|||False|82.(1)(a)|17|10|ENFORCEMENT||||
821|2|(b)|an offence under this Act has been or is being committed, and that evidence of the contravention or of the commission of the offence is to be found on any premises specified in the information, that are within the jurisdiction of that judge or magistrate, may, subject to subsection (2), grant a warrant to enter and search such premises.|||False|82.(1)(b)|59|10|ENFORCEMENT||||
822|1|(2)|A warrant issued under subsection (1) authorises any of the Regulator’s members or staff members, subject to section 84, at any time within seven days of the date of the warrant to enter the premises as identified in the warrant, to search them, to inspect, examine, operate and test any equipment found there which is used or intended to beused for the processing of personal information and to inspect and seize any record, other material or equipment found there which may be such evidence as is mentioned in that subsection.|||False|82.(2)|90|10|ENFORCEMENT||||
823|0|83.|Requirements for issuing of warrant|||True|83.|5|10|ENFORCEMENT||||
824|1|(1)|A judge or magistrate must not issue a warrant under section 82 unless satisfied that—|||False|83.(1)|15|10|ENFORCEMENT||||
825|2|(a)|the Regulator has given seven days’ notice in writing to the occupier of the premises in question demanding access to the premises;|||False|83.(1)(a)|22|10|ENFORCEMENT||||
826|2|(b)|either—|||False|83.(1)(b)|1|10|ENFORCEMENT||||
827|3|(i)|access was demanded at a reasonable hour and was unreasonably refused; or|||False|83.(1)(b)(i)|12|10|ENFORCEMENT||||
828|3|(ii)|although entry to the premises was granted, the occupier unreasonably refused to comply with a request by any of the Regulator’s members or staff to permit the members or the members of staff to do any of the things referred to in section 82(2); and|||False|83.(1)(b)(ii)|45|10|ENFORCEMENT||||
829|2|(c)|that the occupier, has, after the refusal, been notified by the Regulator of the application for the warrant and has had an opportunity of being heard on the question whether the warrant should be issued.|||False|83.(1)(c)|35|10|ENFORCEMENT||||
830|1|(2)|Subsection (1) does not apply if the judge or magistrate is satisfied that the case is one of urgency or that compliance with that subsection would defeat the object of the entry.|||False|83.(2)|32|10|ENFORCEMENT||||
831|1|(3)|A judge or magistrate who issues a warrant under section 82 must also issue two copies of it and certify them clearly as copies.|||False|83.(3)|24|10|ENFORCEMENT||||
832|0|84.|Execution of warrants|||True|84.|3|10|ENFORCEMENT||||
833|1|(1)|A police officer who is assisting a person authorised to conduct an entry and search in terms of a warrant issued under section 82 may overcome resistance to the entry and search by using such force as is reasonably necessary.|||False|84.(1)|40|10|ENFORCEMENT||||
834|1|(2)|A warrant issued under this section must be executed at a reasonable hour unless it appears to the person executing it that there are reasonable grounds for suspecting that the evidence in question would not be found if it were so executed.|||False|84.(2)|42|10|ENFORCEMENT||||
835|1|(3)|If the person who occupies the premises in respect of which a warrant is issued under section 82 is present when the warrant is executed, he or she must be shown the warrant and supplied with a copy of it, and if that person is not present a copy of the warrant must be left in a prominent place on the premises.|||False|84.(3)|62|10|ENFORCEMENT||||
836|1|(4)|A person seizing anything in pursuance of a warrant under section 82 must give a receipt to the occupier or leave the receipt on the premises.|||False|84.(4)|26|10|ENFORCEMENT||||
837|1|(5)|nything so seized may be retained for as long as is necessary in all circumstances but the person in occupation of the premises in question must be given a copy of any documentation that is seized if he or she so requests and the person executing the warrant considers that it can be done without undue delay.|||False|84.(5)|57|10|ENFORCEMENT||||
838|1|(6)|A person authorised to conduct an entry and search in terms of section 82 must be accompanied and assisted by a police officer.|||False|84.(6)|23|10|ENFORCEMENT||||
839|1|(7)|A person who enters and searches any premises under this section must conduct the entry and search with strict regard for decency and order, and with regard to each person’s right to dignity, freedom, security and privacy.|||False|84.(7)|37|10|ENFORCEMENT||||
840|1|(8)|A person who enters and searches premises under this section must before questioning any person—|||False|84.(8)|15|10|ENFORCEMENT||||
841|2|(a)|advise that person of the right to be assisted at the time by an advocate or attorney; and|||False|84.(8)(a)|18|10|ENFORCEMENT||||
842|2|(b)|allow that person to exercise that right.|||False|84.(8)(b)|7|10|ENFORCEMENT||||
843|1|(9)|No self-incriminating answer given or statement made to a person who conducts a search in terms of a warrant issued under section 82 is admissible as evidence against the person who gave the answer or made the statement in criminal proceedings, except in criminal proceedings for perjury or in which that person is tried for an offencecontemplated in section 102 and then only to the extent that the answer or statement is relevant to prove the offence charged.|||False|84.(9)|78|10|ENFORCEMENT||||
844|0|85.|Matters exempt from search and seizure|||True|85.|6|10|ENFORCEMENT||||
845|0||If the Regulator has granted an exemption in terms of section 37, the information that is processed in terms of that exemption is not subject to search and seizure empowered by a warrant issued under section 82.|||False|85.|37|10|ENFORCEMENT||||
846|0|86.|Communication between legal adviser and client exempt|||True|86.|7|10|ENFORCEMENT||||
847|1|(1)|Subject to the provisions of this section, the powers of search and seizure conferred by a warrant issued under section 82 must not be exercised in respect of—|||False|86.(1)|28|10|ENFORCEMENT||||
848|2|(a)|any communication between a professional legal adviser and his or her client in connection with the giving of legal advice to the client with respect to his or her obligations, liabilities or rights; or|||False|86.(1)(a)|34|10|ENFORCEMENT||||
849|2|(b)|any communication between a professional legal adviser and his or her client, or between such an adviser or his or her client and any other person, made in connection with or in contemplation of proceedings under or arising out of this Act, including proceedings before a court, and for the purposes of such proceedings.|||False|86.(1)(b)|54|10|ENFORCEMENT||||
850|1|(2)|Subsection (1) applies also to—|||False|86.(2)|5|10|ENFORCEMENT||||
851|2|(a)|any copy or other record of any such communication as is mentioned therein; and|||False|86.(2)(a)|14|10|ENFORCEMENT||||
852|2|(b)|any document or article enclosed with or referred to in any such communication if made in connection with the giving of any advice or, as the case may be, in connection with or in contemplation of and for the purposes of such proceedings as are mentioned therein.|||False|86.(2)(b)|47|10|ENFORCEMENT||||
853|0|87.|Objection to search and seizure|||True|87.|5|10|ENFORCEMENT||||
854|0||If the person in occupation of any premises in respect of which a warrant is issued under this Act objects to the inspection or seizure under the warrant of any material on the ground that it—|||False|87.|36|10|ENFORCEMENT||||
855|2|(a)|contains privileged information and refuses the inspection or removal of such article or document, the person executing the warrant or search must, if he or she is of the opinion that the article or document contains information that has a bearing on the investigation and that such information is necessary for the investigation, request the Registrar of the High Court which has jurisdiction or his or her delegate, to attach and remove that article or document for safe custody until a court of law has made a ruling on the question whether the information concerned is privileged or not; or|||False|87.(a)|100|10|ENFORCEMENT||||
856|2|(b)|consists partly of matters in respect of which those powers are not exercised, he or she must, if the person executing the warrant so requests, furnish that person with a copy of so much of the material as is not exempt from those powers.|||False|87.(b)|44|10|ENFORCEMENT||||
857|0|88.|Return of warrants|||True|88.|3|10|ENFORCEMENT||||
858|0||A warrant issued under section 82 must be returned to the court from which it was issued—|||False|88.|17|10|ENFORCEMENT||||
859|2|(a)|after being executed; or|||False|88.(a)|4|10|ENFORCEMENT||||
860|2|(b)|if not executed within the time authorised for its execution, and the person who has executed the warrant must make an endorsement on it stating what powers have been exercised by him or her under the warrant.|||False|88.(b)|37|10|ENFORCEMENT||||
861|0|89.|Assessment|||True|89.|1|10|ENFORCEMENT||||
862|1|(1)|The Regulator, on its own initiative, or at the request by or on behalf of the responsible party, data subject or any other person must make an assessment in the prescribed manner of whether an instance of processing of personal information complies with the provisions of this Act.|||False|89.(1)|48|10|ENFORCEMENT||||
863|1|(2)|The Regulator must make the assessment if it appears to be appropriate, unless, where the assessment is made on request, the Regulator has not been supplied with such information as it may reasonably require in order to—|||False|89.(2)|37|10|ENFORCEMENT||||
864|2|(a)|satisfy itself as to the identity of the person making the request; and|||False|89.(2)(a)|13|10|ENFORCEMENT||||
865|2|(b)|enable it to identify the action in question.|||False|89.(2)(b)|8|10|ENFORCEMENT||||
866|1|(3)|The matters to which the Regulator may have regard in determining whether it is appropriate to make an assessment include—|||False|89.(3)|20|10|ENFORCEMENT||||
867|2|(a)|the extent to which the request appears to it to raise a matter of substance;|||False|89.(3)(a)|15|10|ENFORCEMENT||||
868|2|(b)|any undue delay in making the request; and|||False|89.(3)(b)|8|10|ENFORCEMENT||||
869|2|(c)|whether or not the person making the request is entitled to make an application in terms of section 23 or 24 in respect of the personal information in question.|||False|89.(3)(c)|29|10|ENFORCEMENT||||
870|1|(4)|If the Regulator has received a request under this section it must notify the requester—|||False|89.(4)|15|10|ENFORCEMENT||||
871|2|(a)|whether it has made an assessment as a result of the request; and|||False|89.(4)(a)|13|10|ENFORCEMENT||||
872|2|(b)|to the extent that it considers appropriate, having regard in particular to any exemption which has been granted by the Regulator in terms of section 37 from section 23 or 24 applying in relation to the personal information concerned, of any view formed or action taken as a result of the request.|||False|89.(4)(b)|52|10|ENFORCEMENT||||
873|0|90.|Information notice|||True|90.|2|10|ENFORCEMENT||||
874|1|(1)|If the Regulator—|||False|90.(1)|3|10|ENFORCEMENT||||
875|2|(a)|has received a request under section 89 in respect of any processing of personal information; or|||False|90.(1)(a)|16|10|ENFORCEMENT||||
876|2|(b)|reasonably requires any information for the purpose of determining whether the responsible party has interfered or is interfering with the personal information of a data subject, the Regulator may serve the responsible party with an information notice requiring the responsible party to furnish the Regulator, within a specified period, in a form specified in the notice, with a report indicating that the processing is taking place in compliance with the provisions of the Act, or with such information relating to the request or to compliance with the Act as is so specified.|||False|90.(1)(b)|92|10|ENFORCEMENT||||
877|1|(2)|An information notice must contain particulars of the right of appeal conferred by section 97, and—|||False|90.(2)|16|10|ENFORCEMENT||||
878|2|(a)|in a case falling within subsection (1)(a), a statement that the Regulator has received a request under section 89 in relation to the specified processing; or|||False|90.(2)(a)|26|10|ENFORCEMENT||||
879|2|(b)|in a case falling within subsection (1)(b), a statement that the Regulator regards the specified information as relevant for the purpose of determining whether the responsible party has complied, or is complying, with the conditions for the lawful processing of personal information and the reasons for regarding it as relevant for that purpose.|||False|90.(2)(b)|53|10|ENFORCEMENT||||
880|1|(3)|Subject to subsection (5), the period specified in an information notice must not expire before the end of the period within which an appeal can be brought against the notice and, if such an appeal is brought, the information need not be furnished pending the determination or withdrawal of the appeal.|||False|90.(3)|51|10|ENFORCEMENT||||
881|1|(4)|If the Regulator considers that the information is required as a matter of urgency, it may include in the notice a statement to that effect and a statement of its reasons for reaching that conclusion, and in that event subsection (3) does not apply.|||False|90.(4)|44|10|ENFORCEMENT||||
882|1|(5)|A notice in terms of subsection (4) may not require the information to be furnished before the end of a period of three days beginning with the day on which the notice is served.|||False|90.(5)|34|10|ENFORCEMENT||||
883|1|(6)|An information notice may not require a responsible party to furnish the Regulator with any communication between a—|||False|90.(6)|18|10|ENFORCEMENT||||
884|2|(a)|professional legal adviser and his or her client in connection with the giving of legal advice on the client’s obligations, liabilities or rights under this Act; or|||False|90.(6)(a)|27|10|ENFORCEMENT||||
885|2|(b)|professional legal adviser and his or her client, or between such an adviser or his or her client and any other person, made in connection with or in contemplation of proceedings under or arising out of this Act (including proceedings before a court) and for the purposes of such proceedings.|||False|90.(6)(b)|50|10|ENFORCEMENT||||
886|1|(7)|In subsection (6) references to the client of a professional legal adviser include any person representing such a client.|||False|90.(7)|19|10|ENFORCEMENT||||
887|1|(8)|An information notice may not require a responsible party to furnish the Regulator with information that would, by revealing evidence of the commission of any offence other than an offence under this Act, expose the responsible party to criminal proceedings.|||False|90.(8)|40|10|ENFORCEMENT||||
888|1|(9)|The Regulator may cancel an information notice by written notice to the responsible party on whom it was served.|||False|90.(9)|19|10|ENFORCEMENT||||
889|0|91.|Parties to be informed of result of assessment|||True|91.|8|10|ENFORCEMENT||||
890|1|(1)|After completing the assessment referred to in section 89 the Regulator—|||False|91.(1)|11|10|ENFORCEMENT||||
891|2|(a)|must report to the responsible party the results of the assessment and any recommendations that the Regulator considers appropriate; and|||False|91.(1)(a)|20|10|ENFORCEMENT||||
892|2|(b)|may, in appropriate cases, require the responsible party, within a specified time, to inform the Regulator of any action taken or proposed to be taken to implement the recommendations contained in the report or reasons why no such action has been or is proposed to be taken.|||False|91.(1)(b)|47|10|ENFORCEMENT||||
893|1|(2)|The Regulator may make public any information relating to the personal information management practices of a responsible party that has been the subject of an assessment under this section if the Regulator considers it in the public interest to do so.|||False|91.(2)|41|10|ENFORCEMENT||||
894|1|(3)|A report made by the Regulator under subsection (1) is deemed to be the equivalent of an enforcement notice in terms of section 95.|||False|91.(3)|24|10|ENFORCEMENT||||
895|0|92.|Matters referred to Enforcement Committee|||True|92.|5|10|ENFORCEMENT||||
896|1|(1)|After completing the investigation of a complaint or other matter in terms of this Act, the Regulator may refer such complaint or other matter to the Enforcement Committee for consideration, a finding in respect of the complaint or other matter and a recommendation in respect of the proposed action to be taken by the Regulator as referred to in section 93.|||False|92.(1)|61|10|ENFORCEMENT||||
897|1|(2)|The Regulator may prescribe the procedure to be followed by the Enforcement Committee, including—|||False|92.(2)|14|10|ENFORCEMENT||||
898|2|(a)|the manner in which the responsible party and data subject may make submissions to the Enforcement Committee;|||False|92.(2)(a)|17|10|ENFORCEMENT||||
899|2|(b)|the opportunity afforded to the parties who make submissions to the Enforcement Committee to make use of legal or other representation;|||False|92.(2)(b)|21|10|ENFORCEMENT||||
900|2|(c)|the period within which the Enforcement Committee must make a finding and submit its recommendation to the Regulator in respect of the complaint or other matter; and|||False|92.(2)(c)|27|10|ENFORCEMENT||||
901|2|(d)|the manner in which the Enforcement Committee may finalise urgent matters.|||False|92.(2)(d)|11|10|ENFORCEMENT||||
902|0|93.|Functions of Enforcement Committee|||True|93.|4|10|ENFORCEMENT||||
903|0||The Enforcement Committee—|||False|93.|3|10|ENFORCEMENT||||
904|2|(a)|must consider all matters referred to it by the Regulator in terms of section 92 or the Promotion of Access to Information Act and make a finding in respect thereof; and|||False|93.(a)|31|10|ENFORCEMENT||||
905|2|(b)|may make any recommendation to the Regulator necessary or incidental to any action that should be taken against—|||False|93.(b)|18|10|ENFORCEMENT||||
906|3|(i)|a responsible party in terms of this Act; or|||False|93.(b)(i)|9|10|ENFORCEMENT||||
907|3|(ii)|an information officer or head of a private body, as the case may be, in terms of the Promotion of Access to Information Act.|||False|93.(b)(ii)|24|10|ENFORCEMENT||||
908|0|94.|Parties to be informed of developments during and result of investigation|||True|94.|11|10|ENFORCEMENT||||
909|0||If an investigation is made following a complaint, and—|||False|94.|9|10|ENFORCEMENT||||
910|2|(a)|the Regulator believes that no interference with the protection of the personal information of a data subject has taken place and therefore does not serve an enforcement notice;|||False|94.(a)|28|10|ENFORCEMENT||||
911|2|(b)|the Regulator has referred the complaint to the Enforcement Committee for consideration in terms of section 92;|||False|94.(b)|17|10|ENFORCEMENT||||
912|2|(c)|an enforcement notice is served in terms of section 95;|||False|94.(c)|10|10|ENFORCEMENT||||
913|2|(d)|a served enforcement notice is cancelled in terms of section 96;|||False|94.(d)|11|10|ENFORCEMENT||||
914|2|(e)|an appeal is lodged against the enforcement notice for cancellation or variation of the notice in terms of section 97; or|||False|94.(e)|21|10|ENFORCEMENT||||
915|2|(f)|an appeal against an enforcement notice is allowed, the notice is substituted or the appeal is dismissed in terms of section 98, the Regulator must inform the complainant and the responsible party, as soon as reasonably practicable, in the manner prescribed of any development mentioned in paragraphs (a) to (f) and the result of the investigation.|||False|94.(f)|56|10|ENFORCEMENT||||
916|0|95.|Enforcement notice|||True|95.|2|10|ENFORCEMENT||||
917|1|(1)|If the Regulator, after having considered the recommendation of the Enforcement Committee in terms of section 93, is satisfied that a responsible party has interfered or is interfering with the protection of the personal information of a data subject as referred to in section 73, the Regulator may serve the responsible party with an enforcement notice requiring the responsible party to do either or both of the following:|||False|95.(1)|68|10|ENFORCEMENT||||
918|2|(a)|To take specified steps within a period specified in the notice, or to refrain from taking such steps; or|||False|95.(1)(a)|19|10|ENFORCEMENT||||
919|2|(b)|to stop processing personal information specified in the notice, or to stop processing personal information for a purpose or in a manner specified in the notice within a period specified in the notice.|||False|95.(1)(b)|33|10|ENFORCEMENT||||
920|1|(2)|An enforcement notice must contain—|||False|95.(2)|5|10|ENFORCEMENT||||
921|2|(a)|a statement indicating the nature of the interference with the protection of the personal information of the data subject and the reasons for reaching that conclusion; and|||False|95.(2)(a)|27|10|ENFORCEMENT||||
922|2|(b)|particulars of the rights of appeal conferred by section 97.|||False|95.(2)(b)|10|10|ENFORCEMENT||||
923|1|(3)|Subject to subsection (4), an enforcement notice may not require any of the provisions of the notice to be complied with before the end of the period within which an appeal may be brought against the notice and, if such an appeal is brought, the notice need not be complied with pending the determination or withdrawal of the appeal.|||False|95.(3)|59|10|ENFORCEMENT||||
924|1|(4)|If the Regulator considers that an enforcement notice should be complied with as a matter of urgency it may include in the notice a statement to that effect and a statement of its reasons for reaching that conclusion, and in that event subsection (3) does not apply.|||False|95.(4)|47|10|ENFORCEMENT||||
925|1|(5)|A notice in terms of subsection (4) may not require any of the provisions of the notice to be complied with before the end of a period of three days beginning with the day on which the notice is served.|||False|95.(5)|40|10|ENFORCEMENT||||
926|0|96.|Cancellation of enforcement notice|||True|96.|4|10|ENFORCEMENT||||
927|1|(1)|A responsible party on whom an enforcement notice has been served may, at any time after the expiry of the period during which an appeal may be brought against that notice, apply in writing to the Regulator for the cancellation or variation of that notice on the ground that, by reason of a change of circumstances, all or any of the provisions of that notice need not be complied with in order to ensure compliance with the conditions for the lawful processing of personal information.|||False|96.(1)|85|10|ENFORCEMENT||||
928|1|(2)|If the Regulator considers that all or any of the provisions of an enforcement notice need not be complied with in order to ensure compliance with a condition for the lawful processing of personal information or conditions to which it relates, it may cancel or vary the notice by written notice to the responsible party on whom it was served.|||False|96.(2)|60|10|ENFORCEMENT||||
929|0|97.|Right of appeal|||True|97.|3|10|ENFORCEMENT||||
930|1|(1)|A responsible party on whom an information or enforcement notice has been served may, within 30 days of receiving the notice, appeal to the High Court having jurisdiction for the setting aside or variation of the notice.|||False|97.(1)|37|10|ENFORCEMENT||||
931|1|(2)|A complainant, who has been informed of the result of the investigation in terms of section 77(3) or 96, may, within 180 days of receiving the result, appeal to the High Court having jurisdiction against the result.|||False|97.(2)|37|10|ENFORCEMENT||||
932|0|98.|Consideration of appeal|||True|98.|3|10|ENFORCEMENT||||
933|1|(1)|If in an appeal under section 97 the court considers—|||False|98.(1)|10|10|ENFORCEMENT||||
934|2|(a)|that the notice or decision against which the appeal is brought is not in accordance with the law; or|||False|98.(1)(a)|19|10|ENFORCEMENT||||
935|2|(b)|that the notice or decision involved an exercise of discretion by the Regulator that ought to have been exercised differently, the court must allow the appeal and may set aside the notice or substitute such other notice or decision as should have been served or made by the Regulator.|||False|98.(1)(b)|49|10|ENFORCEMENT||||
936|1|(2)|In such an appeal, the court may review any determination of fact on which the notice in question was based.|||False|98.(2)|20|10|ENFORCEMENT||||
937|0|99.|Civil remedies|||True|99.|2|10|ENFORCEMENT||||
938|1|(1)|A data subject or, at the request of the data subject, the Regulator, may institute a civil action for damages in a court having jurisdiction against a responsible party for breach of any provision of this Act as referred to in section 73, whether or not there is intent or negligence on the part of the responsible party.|||False|99.(1)|58|10|ENFORCEMENT||||
939|1|(2)|In the event of a breach the responsible party may raise any of the following defences against an action for damages:|||False|99.(2)|21|10|ENFORCEMENT||||
940|2|(a)|Vis major;|||False|99.(2)(a)|2|10|ENFORCEMENT||||
941|2|(b)|consent of the plaintiff;|||False|99.(2)(b)|4|10|ENFORCEMENT||||
942|2|(c)|fault on the part of the plaintiff;|||False|99.(2)(c)|7|10|ENFORCEMENT||||
943|2|(d)|compliance was not reasonably practicable in the circumstances of the particular case; or|||False|99.(2)(d)|13|10|ENFORCEMENT||||
944|2|(e)|the Regulator has granted an exemption in terms of section 37.|||False|99.(2)(e)|11|10|ENFORCEMENT||||
945|1|(3)|A court hearing proceedings in terms of subsection (1) may award an amount that is just and equitable, including—|||False|99.(3)|19|10|ENFORCEMENT||||
946|2|(a)|payment of damages as compensation for patrimonial and non-patrimonial loss suffered by a data subject as a result of breach of the provisions of this Act;|||False|99.(3)(a)|26|10|ENFORCEMENT||||
947|2|(b)|aggravated damages, in a sum determined in the discretion of the Court;|||False|99.(3)(b)|12|10|ENFORCEMENT||||
948|2|(c)|interest; and|||False|99.(3)(c)|2|10|ENFORCEMENT||||
949|2|(d)|costs of suit on such scale as may be determined by the Court.|||False|99.(3)(d)|13|10|ENFORCEMENT||||
950|1|(4)|Any amount awarded to the Regulator in terms of subsection (3) must be dealt with in the following manner:|||False|99.(4)|19|10|ENFORCEMENT||||
951|2|(a)|The full amount must be deposited into a specifically designated trust account established by the Regulator with an appropriate financial institution;|||False|99.(4)(a)|21|10|ENFORCEMENT||||
